# WHO Child Growth Standards; source=https://www.who.int/tools/child-growth-standards/standards/length-height-for-age
day,minus2sd,median,plus2sd
1101,88.766,96.196,103.627
1102,88.784,96.218,103.652
1103,88.804,96.239,103.675
1104,88.822,96.261,103.700
1105,88.839,96.282,103.725
1106,88.857,96.304,103.750
1107,88.877,96.325,103.773
1108,88.895,96.346,103.798
1109,88.913,96.368,103.823
1110,88.932,96.389,103.846
1111,88.950,96.410,103.871
1112,88.968,96.432,103.896
1113,88.988,96.453,103.919
1114,89.005,96.474,103.944
1115,89.023,96.496,103.968
1116,89.041,96.517,103.993
1117,89.061,96.538,104.016
1118,89.078,96.560,104.041
1119,89.096,96.581,104.066
1120,89.116,96.602,104.089
1121,89.133,96.624,104.114
1122,89.151,96.645,104.139
1123,89.171,96.666,104.162
1124,89.188,96.687,104.186
1125,89.206,96.708,104.211
1126,89.226,96.730,104.234
1127,89.243,96.751,104.259
1128,89.261,96.772,104.284
1129,89.280,96.793,104.306
1130,89.298,96.814,104.331
1131,89.315,96.836,104.356
1132,89.335,96.857,104.379
1133,89.353,96.878,104.403
1134,89.370,96.899,104.428
1135,89.390,96.920,104.451
1136,89.407,96.941,104.476
1137,89.425,96.962,104.500
1138,89.444,96.984,104.523
1139,89.462,97.005,104.548
1140,89.479,97.026,104.572
1141,89.498,97.047,104.595
1142,89.516,97.068,104.620
1143,89.533,97.089,104.644
1144,89.553,97.110,104.667
1145,89.570,97.131,104.692
1146,89.588,97.152,104.716
1147,89.607,97.173,104.739
1148,89.625,97.194,104.764
1149,89.642,97.215,104.788
1150,89.661,97.236,104.811
1151,89.679,97.257,104.835
1152,89.696,97.278,104.860
1153,89.716,97.299,104.882
1154,89.733,97.320,104.907
1155,89.750,97.341,104.932
1156,89.770,97.362,104.954
1157,89.787,97.383,104.979
1158,89.804,97.404,105.003
1159,89.823,97.424,105.026
1160,89.841,97.445,105.050
1161,89.860,97.466,105.073
1162,89.877,97.487,105.097
1163,89.895,97.508,105.122
1164,89.914,97.529,105.144
1165,89.931,97.550,105.168
1166,89.948,97.571,105.193
1167,89.968,97.591,105.215
1168,89.985,97.612,105.240
1169,90.002,97.633,105.264
1170,90.021,97.654,105.287
1171,90.038,97.675,105.311
1172,90.058,97.695,105.333
1173,90.075,97.716,105.358
1174,90.092,97.737,105.382
1175,90.111,97.758,105.404
1176,90.128,97.778,105.429
1177,90.145,97.799,105.453
1178,90.165,97.820,105.475
1179,90.182,97.841,105.500
1180,90.201,97.861,105.522
1181,90.218,97.882,105.546
1182,90.235,97.903,105.570
1183,90.254,97.923,105.593
1184,90.271,97.944,105.617
1185,90.290,97.965,105.639
1186,90.307,97.985,105.664
1187,90.324,98.006,105.688
1188,90.343,98.027,105.710
1189,90.360,98.047,105.734
1190,90.379,98.068,105.756
1191,90.396,98.088,105.781
1192,90.413,98.109,105.805
1193,90.432,98.130,105.827
1194,90.449,98.150,105.851
1195,90.466,98.171,105.875
1196,90.485,98.191,105.897
1197,90.502,98.212,105.922
1198,90.521,98.232,105.944
1199,90.538,98.253,105.968
1200,90.555,98.274,105.992
1201,90.574,98.294,106.014
1202,90.591,98.314,106.038
1203,90.610,98.335,106.060
1204,90.627,98.356,106.084
1205,90.646,98.376,106.106
1206,90.662,98.396,106.130
1207,90.679,98.417,106.154
1208,90.698,98.437,106.176
1209,90.715,98.458,106.200
1210,90.734,98.478,106.223
1211,90.751,98.499,106.246
1212,90.768,98.519,106.270
1213,90.786,98.539,106.292
1214,90.803,98.560,106.316
1215,90.822,98.580,106.338
1216,90.839,98.600,106.362
1217,90.855,98.621,106.386
1218,90.874,98.641,106.408
1219,90.891,98.662,106.432
1220,90.910,98.682,106.454
1221,90.926,98.702,106.478
1222,90.945,98.722,106.500
1223,90.962,98.743,106.524
1224,90.979,98.763,106.548
1225,90.997,98.783,106.570
1226,91.014,98.804,106.593
1227,91.033,98.824,106.615
1228,91.049,98.844,106.639
1229,91.068,98.864,106.661
1230,91.085,98.885,106.685
1231,91.101,98.905,106.708
1232,91.120,98.925,106.730
1233,91.137,98.945,106.754
1234,91.155,98.966,106.776
1235,91.172,98.986,106.800
1236,91.190,99.006,106.821
1237,91.207,99.026,106.845
1238,91.223,99.046,106.869
1239,91.242,99.066,106.891
1240,91.259,99.086,106.914
1241,91.277,99.106,106.936
1242,91.294,99.127,106.960
1243,91.312,99.147,106.981
1244,91.329,99.167,107.005
1245,91.347,99.187,107.027
1246,91.364,99.207,107.050
1247,91.380,99.227,107.074
1248,91.399,99.247,107.096
1249,91.415,99.267,107.119
1250,91.434,99.287,107.141
1251,91.450,99.307,107.164
1252,91.468,99.327,107.186
1253,91.485,99.347,107.210
1254,91.503,99.367,107.231
1255,91.520,99.387,107.255
1256,91.538,99.407,107.276
1257,91.555,99.427,107.300
1258,91.571,99.447,107.323
1259,91.589,99.467,107.345
1260,91.606,99.487,107.368
1261,91.624,99.507,107.390
1262,91.640,99.527,107.413
1263,91.659,99.547,107.435
1264,91.675,99.567,107.458
1265,91.693,99.586,107.480
1266,91.710,99.606,107.503
1267,91.728,99.626,107.525
1268,91.744,99.646,107.548
1269,91.760,99.666,107.572
1270,91.779,99.686,107.593
1271,91.795,99.706,107.616
1272,91.813,99.725,107.638
1273,91.829,99.745,107.661
1274,91.848,99.765,107.682
1275,91.864,99.785,107.706
1276,91.882,99.805,107.727
1277,91.898,99.824,107.750
1278,91.916,99.844,107.772
1279,91.933,99.864,107.795
1280,91.951,99.884,107.816
1281,91.967,99.903,107.840
1282,91.985,99.923,107.861
1283,92.001,99.943,107.884
1284,92.019,99.962,107.906
1285,92.036,99.982,107.929
1286,92.052,100.002,107.952
1287,92.070,100.022,107.973
1288,92.086,100.041,107.996
1289,92.104,100.061,108.018
1290,92.120,100.080,108.041
1291,92.138,100.100,108.062
1292,92.154,100.120,108.085
1293,92.172,100.139,108.106
1294,92.188,100.159,108.130
1295,92.206,100.179,108.151
1296,92.223,100.198,108.174
1297,92.240,100.218,108.195
1298,92.256,100.237,108.218
1299,92.275,100.257,108.239
1300,92.290,100.276,108.263
1301,92.309,100.296,108.284
1302,92.324,100.316,108.307
1303,92.342,100.335,108.328
1304,92.358,100.355,108.351
1305,92.376,100.374,108.372
1306,92.392,100.394,108.395
1307,92.410,100.413,108.416
1308,92.426,100.433,108.439
1309,92.444,100.452,108.460
1310,92.460,100.472,108.483
1311,92.478,100.491,108.504
1312,92.494,100.511,108.527
1313,92.512,100.530,108.548
1314,92.528,100.550,108.571
1315,92.544,100.569,108.594
1316,92.561,100.588,108.615
1317,92.577,100.608,108.638
1318,92.595,100.627,108.659
1319,92.611,100.646,108.682
1320,92.629,100.666,108.703
1321,92.645,100.685,108.726
1322,92.662,100.705,108.747
1323,92.678,100.724,108.770
1324,92.696,100.743,108.791
1325,92.712,100.763,108.814
1326,92.730,100.782,108.834
1327,92.745,100.801,108.857
1328,92.763,100.821,108.878
1329,92.779,100.840,108.901
1330,92.797,100.859,108.922
1331,92.812,100.879,108.945
1332,92.830,100.898,108.966
1333,92.846,100.917,108.988
1334,92.864,100.936,109.009
1335,92.879,100.956,109.032
1336,92.897,100.975,109.053
1337,92.913,100.994,109.076
1338,92.930,101.013,109.096
1339,92.946,101.033,109.119
1340,92.964,101.052,109.140
1341,92.979,101.071,109.163
1342,92.997,101.090,109.183
1343,93.013,101.109,109.206
1344,93.030,101.129,109.227
1345,93.048,101.148,109.248
1346,93.063,101.167,109.270
1347,93.081,101.186,109.291
1348,93.097,101.205,109.314
1349,93.114,101.224,109.334
1350,93.130,101.244,109.357
1351,93.147,101.263,109.378
1352,93.163,101.282,109.400
1353,93.181,101.301,109.421
1354,93.196,101.320,109.444
1355,93.214,101.339,109.464
1356,93.229,101.358,109.487
1357,93.247,101.377,109.508
1358,93.262,101.396,109.530
1359,93.280,101.415,109.551
1360,93.295,101.434,109.573
1361,93.313,101.454,109.594
1362,93.328,101.472,109.617
1363,93.346,101.492,109.637
1364,93.361,101.511,109.660
1365,93.379,101.530,109.680
1366,93.394,101.549,109.703
1367,93.412,101.568,109.723
1368,93.427,101.587,109.746
1369,93.445,101.606,109.767
1370,93.460,101.625,109.789
1371,93.477,101.644,109.810
1372,93.493,101.662,109.832
1373,93.510,101.682,109.853
1374,93.526,101.700,109.875
1375,93.543,101.719,109.896
1376,93.559,101.738,109.918
1377,93.576,101.757,109.938
1378,93.593,101.776,109.959
1379,93.609,101.795,109.981
1380,93.626,101.814,110.002
1381,93.641,101.833,110.024
1382,93.659,101.852,110.045
1383,93.674,101.871,110.067
1384,93.692,101.890,110.088
1385,93.707,101.908,110.110
1386,93.724,101.927,110.131
1387,93.740,101.946,110.153
1388,93.757,101.965,110.173
1389,93.772,101.984,110.196
1390,93.790,102.003,110.216
1391,93.805,102.022,110.238
1392,93.822,102.040,110.259
1393,93.837,102.059,110.281
1394,93.855,102.078,110.302
1395,93.870,102.097,110.324
1396,93.887,102.116,110.344
1397,93.903,102.135,110.367
1398,93.920,102.153,110.387
1399,93.937,102.172,110.407
1400,93.952,102.191,110.430
1401,93.970,102.210,110.450
1402,93.985,102.228,110.472
1403,94.002,102.247,110.493
1404,94.017,102.266,110.515
1405,94.035,102.285,110.535
1406,94.050,102.304,110.557
1407,94.067,102.322,110.578
1408,94.082,102.341,110.600
1409,94.099,102.360,110.620
1410,94.115,102.378,110.642
1411,94.132,102.397,110.663
1412,94.147,102.416,110.685
1413,94.164,102.435,110.705
1414,94.181,102.453,110.725
1415,94.196,102.472,110.748
1416,94.214,102.491,110.768
1417,94.229,102.510,110.790
1418,94.246,102.528,110.810
1419,94.261,102.547,110.833
1420,94.278,102.566,110.853
1421,94.293,102.584,110.875
1422,94.311,102.603,110.895
1423,94.326,102.622,110.917
1424,94.343,102.640,110.938
1425,94.358,102.659,110.960
1426,94.375,102.678,110.980
1427,94.390,102.696,111.002
1428,94.407,102.715,111.022
1429,94.424,102.733,111.042
1430,94.439,102.752,111.065
1431,94.456,102.771,111.085
1432,94.472,102.789,111.107
1433,94.489,102.808,111.127
1434,94.504,102.826,111.149
1435,94.521,102.845,111.169
1436,94.536,102.864,111.192
1437,94.553,102.882,111.212
1438,94.568,102.901,111.234
1439,94.585,102.920,111.254
1440,94.600,102.938,111.276
1441,94.617,102.957,111.296
1442,94.634,102.975,111.316
1443,94.649,102.994,111.338
1444,94.666,103.012,111.358
1445,94.681,103.031,111.381
1446,94.698,103.049,111.401
1447,94.713,103.068,111.423
1448,94.730,103.086,111.443
1449,94.745,103.105,111.465
1450,94.762,103.124,111.485
1451,94.777,103.142,111.507
1452,94.794,103.161,111.527
1453,94.811,103.179,111.547
1454,94.826,103.198,111.569
1455,94.843,103.216,111.589
1456,94.858,103.235,111.611
1457,94.875,103.253,111.631
1458,94.890,103.272,111.653
1459,94.907,103.290,111.673
1460,94.922,103.309,111.695
1461,94.939,103.327,111.715
1462,94.954,103.346,111.737
1463,94.971,103.364,111.757
1464,94.988,103.383,111.777
1465,95.003,103.401,111.799
1466,95.020,103.420,111.819
1467,95.035,103.438,111.842
1468,95.052,103.457,111.861
1469,95.067,103.475,111.883
1470,95.084,103.494,111.903
1471,95.099,103.512,111.925
1472,95.116,103.530,111.945
1473,95.130,103.549,111.967
1474,95.147,103.567,111.987
1475,95.164,103.586,112.007
1476,95.179,103.604,112.029
1477,95.196,103.623,112.049
1478,95.211,103.641,112.071
1479,95.228,103.660,112.091
1480,95.243,103.678,112.113
1481,95.260,103.696,112.133
1482,95.275,103.715,112.155
1483,95.291,103.733,112.175
1484,95.308,103.752,112.195
1485,95.323,103.770,112.217
1486,95.340,103.788,112.237
1487,95.355,103.807,112.259
1488,95.372,103.825,112.279
1489,95.387,103.844,112.301
1490,95.404,103.862,112.321
1491,95.418,103.881,112.343
1492,95.435,103.899,112.363
1493,95.452,103.917,112.383
1494,95.467,103.936,112.404
1495,95.484,103.954,112.424
1496,95.499,103.972,112.446
1497,95.516,103.991,112.466
1498,95.530,104.009,112.488
1499,95.547,104.028,112.508
1500,95.562,104.046,112.530
1501,95.579,104.064,112.550
1502,95.594,104.083,112.572
1503,95.611,104.101,112.592
1504,95.628,104.120,112.611
1505,95.642,104.138,112.633
1506,95.659,104.156,112.653
1507,95.674,104.175,112.675
1508,95.691,104.193,112.695
1509,95.706,104.211,112.717
1510,95.722,104.230,112.737
1511,95.737,104.248,112.759
1512,95.754,104.266,112.779
1513,95.771,104.285,112.799
1514,95.786,104.303,112.820
1515,95.802,104.321,112.840
1516,95.817,104.340,112.862
1517,95.834,104.358,112.882
1518,95.849,104.376,112.904
1519,95.866,104.395,112.924
1520,95.880,104.413,112.946
1521,95.897,104.431,112.965
1522,95.914,104.450,112.985
1523,95.929,104.468,113.007
1524,95.946,104.486,113.027
1525,95.960,104.505,113.049
1526,95.977,104.523,113.069
1527,95.992,104.541,113.091
1528,96.009,104.560,113.110
1529,96.025,104.578,113.130
1530,96.040,104.596,113.152
1531,96.057,104.614,113.172
1532,96.072,104.633,113.194
1533,96.088,104.651,113.214
1534,96.103,104.669,113.235
1535,96.120,104.688,113.255
1536,96.135,104.706,113.277
1537,96.151,104.724,113.297
1538,96.168,104.742,113.317
1539,96.183,104.761,113.339
1540,96.200,104.779,113.358
1541,96.214,104.797,113.380
1542,96.231,104.816,113.400
1543,96.246,104.834,113.422
1544,96.263,104.852,113.442
1545,96.277,104.870,113.464
1546,96.294,104.889,113.483
1547,96.311,104.907,113.503
1548,96.326,104.925,113.525
1549,96.342,104.944,113.545
1550,96.357,104.962,113.567
1551,96.374,104.980,113.586
1552,96.389,104.998,113.608
1553,96.405,105.017,113.628
1554,96.422,105.035,113.648
1555,96.437,105.053,113.670
1556,96.454,105.072,113.689
1557,96.468,105.090,113.711
1558,96.485,105.108,113.731
1559,96.500,105.126,113.753
1560,96.516,105.144,113.773
1561,96.531,105.163,113.795
1562,96.548,105.181,113.814
1563,96.565,105.199,113.834
1564,96.579,105.218,113.856
1565,96.596,105.236,113.876
1566,96.611,105.254,113.898
1567,96.627,105.272,113.917
1568,96.642,105.291,113.939
1569,96.659,105.309,113.959
1570,96.676,105.327,113.979
1571,96.690,105.345,114.000
1572,96.707,105.364,114.020
1573,96.722,105.382,114.042
1574,96.738,105.400,114.062
1575,96.753,105.418,114.084
1576,96.770,105.436,114.103
1577,96.784,105.455,114.125
1578,96.801,105.473,114.145
1579,96.818,105.491,114.165
1580,96.832,105.509,114.186
1581,96.849,105.528,114.206
1582,96.864,105.546,114.228
1583,96.880,105.564,114.248
1584,96.895,105.582,114.270
1585,96.912,105.601,114.289
1586,96.928,105.619,114.309
1587,96.943,105.637,114.331
1588,96.960,105.655,114.351
1589,96.974,105.674,114.373
1590,96.991,105.692,114.392
1591,97.006,105.710,114.414
1592,97.022,105.728,114.434
1593,97.039,105.746,114.453
1594,97.054,105.765,114.475
1595,97.071,105.783,114.495
1596,97.085,105.801,114.517
1597,97.102,105.819,114.537
1598,97.116,105.837,114.558
1599,97.133,105.856,114.578
1600,97.150,105.874,114.598
1601,97.164,105.892,114.620
1602,97.181,105.910,114.639
1603,97.196,105.928,114.661
1604,97.212,105.947,114.681
1605,97.227,105.965,114.703
1606,97.244,105.983,114.722
1607,97.260,106.001,114.742
1608,97.275,106.019,114.764
1609,97.292,106.038,114.784
1610,97.306,106.056,114.805
1611,97.323,106.074,114.825
1612,97.337,106.092,114.847
1613,97.354,106.110,114.867
1614,97.369,106.129,114.888
1615,97.385,106.147,114.908
1616,97.402,106.165,114.928
1617,97.417,106.183,114.950
1618,97.433,106.201,114.969
1619,97.448,106.220,114.991
1620,97.465,106.238,115.011
1621,97.479,106.256,115.033
1622,97.496,106.274,115.052
1623,97.512,106.292,115.072
1624,97.527,106.310,115.094
1625,97.544,106.328,115.113
1626,97.558,106.347,115.135
1627,97.575,106.365,115.155
1628,97.592,106.383,115.175
1629,97.606,106.401,115.196
1630,97.623,106.419,115.216
1631,97.637,106.438,115.238
1632,97.654,106.456,115.257
1633,97.669,106.474,115.279
1634,97.685,106.492,115.299
1635,97.702,106.510,115.319
1636,97.716,106.528,115.340
1637,97.733,106.546,115.360
1638,97.748,106.565,115.382
1639,97.764,106.583,115.402
1640,97.779,106.601,115.423
1641,97.795,106.619,115.443
1642,97.812,106.637,115.463
1643,97.827,106.656,115.484
1644,97.843,106.674,115.504
1645,97.858,106.692,115.526
1646,97.874,106.710,115.545
1647,97.889,106.728,115.567
1648,97.905,106.746,115.587
1649,97.922,106.764,115.607
1650,97.937,106.782,115.628
1651,97.953,106.801,115.648
1652,97.968,106.819,115.670
1653,97.984,106.837,115.689
1654,97.999,106.855,115.711
1655,98.016,106.873,115.731
1656,98.032,106.891,115.750
1657,98.047,106.910,115.772
1658,98.063,106.928,115.792
1659,98.078,106.946,115.814
1660,98.094,106.964,115.833
1661,98.109,106.982,115.855
1662,98.126,107.000,115.875
1663,98.142,107.018,115.894
1664,98.157,107.036,115.916
1665,98.173,107.054,115.936
1666,98.188,107.073,115.958
1667,98.204,107.091,115.977
1668,98.221,107.109,115.997
1669,98.235,107.127,116.019
1670,98.252,107.145,116.038
1671,98.267,107.163,116.060
1672,98.283,107.181,116.080
1673,98.298,107.200,116.101
1674,98.314,107.218,116.121
1675,98.331,107.236,116.141
1676,98.345,107.254,116.162
1677,98.362,107.272,116.182
1678,98.376,107.290,116.204
1679,98.393,107.308,116.223
1680,98.410,107.326,116.243
1681,98.424,107.344,116.265
1682,98.441,107.362,116.284
1683,98.455,107.381,116.306
1684,98.472,107.399,116.326
1685,98.486,107.417,116.348
1686,98.503,107.435,116.367
1687,98.519,107.453,116.387
1688,98.534,107.471,116.409
1689,98.550,107.489,116.428
1690,98.565,107.507,116.450
1691,98.582,107.526,116.469
1692,98.596,107.544,116.491
1693,98.613,107.562,116.511
1694,98.629,107.580,116.530
1695,98.644,107.598,116.552
1696,98.660,107.616,116.572
1697,98.675,107.634,116.594
1698,98.691,107.652,116.613
1699,98.708,107.670,116.633
1700,98.722,107.688,116.654
1701,98.739,107.706,116.674
1702,98.753,107.724,116.696
1703,98.770,107.743,116.715
1704,98.784,107.761,116.737
1705,98.801,107.779,116.757
1706,98.817,107.797,116.776
1707,98.832,107.815,116.798
1708,98.848,107.833,116.818
1709,98.863,107.851,116.839
1710,98.879,107.869,116.859
1711,98.896,107.887,116.879
1712,98.910,107.905,116.900
1713,98.927,107.923,116.920
1714,98.941,107.942,116.942
1715,98.958,107.960,116.961
1716,98.975,107.978,116.981
1717,98.989,107.996,117.003
1718,99.005,108.014,117.022
1719,99.020,108.032,117.044
1720,99.036,108.050,117.063
1721,99.051,108.068,117.085
1722,99.067,108.086,117.105
1723,99.084,108.104,117.124
1724,99.098,108.122,117.146
1725,99.115,108.140,117.166
1726,99.129,108.158,117.187
1727,99.146,108.176,117.207
1728,99.162,108.194,117.227
1729,99.177,108.212,117.248
1730,99.193,108.231,117.268
1731,99.208,108.249,117.290
1732,99.224,108.267,117.309
1733,99.241,108.285,117.329
1734,99.255,108.303,117.350
1735,99.272,108.321,117.370
1736,99.286,108.339,117.392
1737,99.303,108.357,117.411
1738,99.317,108.375,117.433
1739,99.334,108.393,117.453
1740,99.350,108.411,117.472
1741,99.365,108.429,117.494
1742,99.381,108.447,117.513
1743,99.395,108.465,117.535
1744,99.412,108.483,117.555
1745,99.429,108.501,117.574
1746,99.443,108.519,117.596
1747,99.459,108.538,117.616
1748,99.474,108.556,117.637
1749,99.490,108.574,117.657
1750,99.507,108.592,117.676
1751,99.521,108.610,117.698
1752,99.538,108.628,117.718
1753,99.552,108.646,117.739
1754,99.569,108.664,117.759
1755,99.585,108.682,117.778
1756,99.599,108.700,117.800
1757,99.616,108.718,117.820
1758,99.630,108.736,117.841
1759,99.647,108.754,117.861
1760,99.661,108.772,117.883
1761,99.678,108.790,117.902
1762,99.694,108.808,117.922
1763,99.709,108.826,117.944
1764,99.725,108.844,117.963
1765,99.739,108.862,117.985
1766,99.756,108.880,118.004
1767,99.773,108.898,118.024
1768,99.787,108.916,118.046
1769,99.803,108.934,118.065
1770,99.818,108.952,118.087
1771,99.834,108.970,118.106
1772,99.851,108.988,118.126
1773,99.865,109.006,118.148
1774,99.882,109.024,118.167
1775,99.896,109.042,118.189
1776,99.912,109.060,118.208
1777,99.929,109.078,118.228
1778,99.943,109.096,118.249
1779,99.960,109.114,118.269
1780,99.974,109.132,118.291
1781,99.990,109.150,118.310
1782,100.007,109.168,118.330
1783,100.021,109.186,118.352
1784,100.038,109.204,118.371
1785,100.052,109.222,118.393
1786,100.069,109.240,118.412
1787,100.085,109.258,118.432
1788,100.099,109.276,118.453
1789,100.116,109.294,118.473
1790,100.130,109.312,118.495
1791,100.147,109.330,118.514
1792,100.163,109.348,118.534
1793,100.177,109.366,118.555
1794,100.194,109.384,118.575
1795,100.208,109.402,118.596
1796,100.225,109.420,118.616
1797,100.241,109.438,118.635
1798,100.255,109.456,118.657
1799,100.272,109.474,118.677
1800,100.286,109.492,118.698
1801,100.303,109.510,118.718
1802,100.319,109.528,118.737
1803,100.333,109.546,118.759
1804,100.350,109.564,118.779
1805,100.364,109.582,118.800
1806,100.381,109.600,118.820
1807,100.397,109.618,118.839
1808,100.411,109.636,118.861
1809,100.428,109.654,118.880
1810,100.442,109.672,118.902
1811,100.458,109.690,118.922
1812,100.475,109.708,118.941
1813,100.489,109.726,118.963
1814,100.506,109.744,118.982
1815,100.520,109.762,119.004
1816,100.536,109.780,119.023
1817,100.553,109.798,119.043
1818,100.567,109.816,119.064
1819,100.584,109.834,119.084
1820,100.598,109.852,119.105
1821,100.614,109.870,119.125
1822,100.631,109.888,119.144
1823,100.645,109.906,119.166
1824,100.661,109.923,119.186
1825,100.676,109.941,119.207
1826,100.692,109.959,119.227
1827,100.708,109.977,119.246
1828,100.723,109.995,119.268
1829,100.739,110.013,119.287
1830,100.753,110.031,119.309
1831,100.770,110.049,119.328
1832,100.786,110.067,119.348
1833,100.800,110.085,119.369
1834,100.817,110.103,119.389
1835,100.831,110.121,119.410
1836,100.847,110.139,119.430
1837,100.864,110.157,119.449
1838,100.878,110.174,119.471
1839,100.894,110.192,119.490
1840,100.909,110.210,119.512
1841,100.925,110.228,119.532
1842,100.941,110.246,119.551
1843,100.956,110.264,119.573
1844,100.972,110.282,119.592
1845,100.986,110.300,119.614
1846,101.003,110.318,119.633
1847,101.019,110.336,119.653
1848,101.033,110.354,119.674
1849,101.050,110.372,119.694
1850,101.066,110.390,119.713
1851,101.080,110.407,119.735
1852,101.097,110.425,119.754
1853,101.111,110.443,119.776
1854,101.127,110.461,119.795
1855,101.144,110.479,119.814
1856,101.158,110.497,119.836
